,City1,City2,Distance (km)
7263482,410690,411630,358.3524855092665
7263546,410690,411640,379.09402886739895
4943477,500270,411650,368.4282883437794
7263557,410690,411660,274.9016350682129
7263560,410690,411670,414.45993216808756
7263574,410690,411680,342.7992399698464
7263581,410690,411690,388.02280288768407
7263583,410690,411695,404.17065074764037
7263586,410690,411700,257.2773510456748
7263604,410690,411705,329.8121433349413
4943530,500270,411710,308.40716773013844
4943540,500270,411720,371.61594044093306
7263638,410690,411721,253.82390070605825
4943566,500270,411722,452.41594627775527
7263630,410690,411725,410.282951205524
7263645,410690,411727,291.5100282513433
7263673,410690,411729,292.1699978458774
7263732,410690,411730,214.65411515394928
7263743,410690,411740,371.8425588990851
7263756,410690,411745,472.30259380808883
7263776,410690,411750,356.313671003753
7263795,410690,411760,296.9651737343279
7263798,410690,411770,74.5604527408626
7263815,410690,411780,301.6430558144024
4943743,500270,411790,434.4290811501307
4943769,500270,411800,378.03037621516347
4943778,500270,411810,376.12476447011045
7263855,410690,411820,75.26953012285541
4943784,500270,411830,358.3087802792863
4943788,500270,411840,368.5367949272608
4943834,500270,411845,466.46659850539737
7263911,410690,411850,352.58247351075823
7263928,410690,411860,188.5694801429927
7263940,410690,411870,171.64220002310617
7263948,410690,411880,353.24246834710823
4943942,500270,411885,403.25904566200927
4943943,500270,411890,385.60484680112046
7264020,410690,411900,451.2980916694011
7264045,410690,411910,77.15804165762664
7264067,410690,411915,7.6747498841225
7264072,410690,411920,197.13603185018252
7264070,410690,411925,427.9115874826901
7264076,410690,411930,241.5911564567646
7264098,410690,411940,120.20604355202576
7264115,410690,411950,20.461330231570983
7264129,410690,411960,261.7702653541617
7264131,410690,411965,338.7506011334949
4944064,500270,411970,335.3166049669432
7264145,410690,411980,452.5501257807299
7264175,410690,411990,97.78246311586474
7264179,410690,411995,80.69783326641355
7264202,410690,412000,365.98434528735584
7264216,410690,412010,64.64309785622085
7264217,410690,412015,315.70789162029786
4944162,500270,412020,294.47419788370786
7264244,410690,412030,213.70948603923173
7264262,410690,412033,345.01717466962145
7264269,410690,412035,453.2428644785896
7264280,410690,412040,377.2638133789891
7264307,410690,412050,337.0206725782985
7264316,410690,412060,173.51697225985353
7264324,410690,412065,404.9642996707117
7264326,410690,412070,216.26552787899152
7264329,410690,412080,19.78561744062448
4944255,500270,412085,463.73960302963536
7264333,410690,412090,366.0862230654843
4944266,500270,412100,316.03022696969606
7264346,410690,412110,338.0047305598639
7264352,410690,412120,55.600831934871444
7264365,410690,412125,479.6148722260484
7264367,410690,412130,310.43291162182175
7264368,410690,412135,392.34984014985207
7264373,410690,412140,429.1117850312049
7264374,410690,412150,144.58544616220902
7264391,410690,412160,379.99680713212456
7264395,410690,412170,180.93910736194445
7264397,410690,412175,280.73628101782015
7264434,410690,412180,252.48731032383284
7264438,410690,412190,249.54841376152902
7264452,410690,412200,157.6902814031155
7264454,410690,412210,284.9061787842608
7264456,410690,412215,327.8503228897782
7264459,410690,412217,240.34425840010607
7264460,410690,412220,26.038575987457477
7264495,410690,412230,92.18157632779732
7264528,410690,412240,316.7164481096465
7264533,410690,412250,316.5468554127816
4944461,500270,412260,381.4696117826758
7264546,410690,412265,239.61346441796502
7264561,410690,412270,329.46084864161844
7264578,410690,412280,418.86008074546464
7264592,410690,412290,204.95835856277242
7264594,410690,412300,407.99050403389833
7264612,410690,412310,266.9838995222168
7264627,410690,412320,261.2168851877191
4944566,500270,412330,311.25241190423105
7264654,410690,412340,369.4615698408807
4944587,500270,412350,491.28186436488335
4944594,500270,412360,372.53940081289494
4944599,500270,412370,320.1207407017923
7264677,410690,412380,424.99448140174695
7264682,410690,412382,431.7677410552898
7264705,410690,412385,267.55393783394305
7264711,410690,412390,282.8126261137395
4944637,500270,412395,334.7342911642219
7264775,410690,412400,188.31774933095127
7264748,410690,412402,440.6722137723294
7264754,410690,412405,515.880172179984
7264806,410690,412410,250.21048704670946
4944740,500270,412420,347.08621910885785
7264827,410690,412430,255.4131617327251
7264832,410690,412440,452.60418381920135
4944766,500270,412450,384.98062023006787
4944797,500270,412460,388.5868152943495
7264945,410690,412470,241.08365925568395
7264946,410690,412480,349.82200708357306
4944897,500270,412490,356.975484082707
7264977,410690,412500,303.66793286113545
7264994,410690,412510,107.43199250760058
7265003,410690,412520,368.10413487720297
7265004,410690,412530,377.8117380167014
4944929,500270,412535,376.6793645822502
7265009,410690,412540,172.24651103611512
7265019,410690,412545,486.77902844534907
7265063,410690,412550,13.880115067139968
4945010,500270,412555,386.19687925652937
7265094,410690,412560,122.78044600056786
7265109,410690,412570,499.9077399306665
7265132,410690,412575,464.71914915883707
7265133,410690,412580,313.95832509795866
4945058,500270,412590,301.4245703970781
7265153,410690,412600,264.93728592337067
7265177,410690,412610,396.428134040139
7265195,410690,412620,214.30033015453884
7265201,410690,412625,343.69708877634383
7265211,410690,412627,337.79044081604854
7265244,410690,412630,146.642444786656
7265284,410690,412635,480.852128703302
7265293,410690,412640,309.00080289652533
7265295,410690,412650,318.42963300715735
7265328,410690,412660,200.91055054728255
7265364,410690,412665,349.05725582677576
7265399,410690,412667,264.7771875251034
4945325,500270,412670,378.57993041487197
4945340,500270,412680,407.40115256196543
4945346,500270,412690,357.53474155341536
7265456,410690,412700,119.91285212046728
7265461,410690,412710,182.9051773416736
7265480,410690,412720,370.4411827868687
4945409,500270,412730,326.35662241704483
4945410,500270,412740,416.0071249037672
7265493,410690,412750,153.67770964251355
7265499,410690,412760,57.313333556105974
7265519,410690,412770,457.42102329650527
7265521,410690,412780,195.06657644522144
7265545,410690,412785,393.54279859619595
7265582,410690,412788,52.72525853484855
7265583,410690,412790,403.92427225834166
7265593,410690,412795,437.73023458112146
7265606,410690,412796,231.48607633935225
7265624,410690,412800,387.68414975916545
4945563,500270,412810,392.71748507904965
7265644,410690,412820,203.34616508351147
4945574,500270,412830,388.8621525282811
7265653,410690,412840,291.4107852043095
7265817,410690,412850,180.24449809445773
7265728,410690,412853,163.31934447063722
7265735,410690,412855,465.643522481453
7265740,410690,412860,368.4375874856131
7261893,410690,412863,96.16494943771463
7265789,410690,412865,294.73872617621504
7265806,410690,412870,364.6401677535644
4945746,500270,412880,384.0185096914529
1594259,280030,420130,2109.9057778785914
1594261,280030,420140,2384.2232644350934
1594305,280030,420150,2294.995332091609
1594319,280030,420160,2324.814005222574
1594323,280030,420165,2413.101258483421
1594325,280030,420170,2200.996389273975
1594339,280030,420180,2266.3149785674586
1594353,280030,420190,2247.3914246653944
1594385,280030,420195,2384.493991980486
1594387,280030,420200,2159.7677840090464
1594386,280030,420205,2110.9176925621045
1594388,280030,420207,2409.1157830200914
1594401,280030,420208,2474.7170290900763
1594426,280030,420209,2451.2165774343457
1594456,280030,420210,2131.501041125412
1594498,280030,420213,2212.7532221110305
1594509,280030,420215,2475.359207747035
3121919,310620,420220,943.7686320695972
3121943,310620,420230,971.1721944128107
3121950,310620,420240,939.0140118584894
3121977,310620,420243,1064.1933906619927
3122025,310620,420245,929.6717131605053
3121990,310620,420250,1101.3623762527282
3121993,310620,420253,1149.3841957039492
3122008,310620,420257,1201.636818865642
3122018,310620,420260,1043.2565186212805
3122057,310620,420270,965.0407156247487
3122059,310620,420280,1070.5981584312576
3122060,310620,420285,1026.2264473365503
3122107,310620,420287,1084.1277956305526
3122108,310620,420290,946.8253359518039
3122152,310620,420300,1051.1807859251132
3122201,310620,420310,1239.1820715487493
3122231,310620,420315,1042.9108819510411
3122247,310620,420320,925.9470242219858
4941238,500270,420325,931.6028590139729
3122274,310620,420330,886.8513384979484
3122281,310620,420340,1126.9240551928137
3122287,310620,420350,1181.0101462117125
4941183,500270,420360,846.6534703151976
3122346,310620,420370,954.3831876680529
4941225,500270,420380,769.6744816462885
4941257,500270,420390,826.290601590818
4941269,500270,420395,1058.1251574921605
4941372,500270,420400,795.662062876963
4941392,500270,420410,767.4099927335853
4941403,500270,420415,865.9247042133052
4941424,500270,420417,901.4437718419332
4941440,500270,420419,946.485436043737
4941443,500270,420420,767.4732986637562
4941478,500270,420425,1052.3736580778782
4941536,500270,420430,799.4829614729802
4941572,500270,420435,755.3423059269239
4941590,500270,420440,744.3244004273733
4941595,500270,420445,703.0828169460239
4941618,500270,420450,861.8320975182362
4941607,500270,420455,904.2609077316353
4941638,500270,420460,1057.3493625721158
4941690,500270,420470,732.108163347529
4941691,500270,420475,741.9720865996765
7261774,410690,420480,245.2077076467384
7261810,410690,420490,451.16444626898937
7261828,410690,420500,447.33817043421686
7261872,410690,420510,179.6315814880782
7261890,410690,420515,145.90729453279815
7261937,410690,420517,359.4688544195656
7261949,410690,420519,398.43703902074895
7261953,410690,420520,299.4091247615041
7262016,410690,420530,338.392387892008
7262059,410690,420535,435.1558119220694
7262077,410690,420540,252.148082380334
7262089,410690,420543,378.09638437611943
8450279,420540,420545,157.1678094237635
8450290,420540,420550,242.83561560155044
8450313,420540,420555,227.9491784441362
7262143,410690,420560,361.09987382686
8450336,420540,420570,48.6582197032452
7262155,410690,420580,79.40118423258251
8450340,420540,420590,83.7172386333465
8450392,420540,420600,30.849822469580776
8450415,420540,420610,93.19453635235075
8450418,420540,420620,94.26532428392508
8450423,420540,420630,71.34082019858667
7262270,410690,420640,445.5641432861345
7262276,410690,420650,119.58150972401592
7262300,410690,420660,439.8990981672449
7262302,410690,420665,399.73246727309254
8450507,420540,420670,294.1000540206837
8450540,420540,420675,269.21476113536954
7262361,410690,420680,280.03980275911414
8450560,420540,420690,113.20417749866324
8450577,420540,420700,145.0508209664143
8450621,420540,420710,81.70817660010016
8450625,420540,420720,86.36680494687175
8450629,420540,420730,71.43690482309867
8450631,420540,420740,86.94781643342948
8450640,420540,420750,102.95209274743067
7262481,410690,420757,264.4928295155365
8450682,420540,420760,319.089637440998
7262509,410690,420765,460.2652939699643
7262513,410690,420768,346.2861659404239
7262519,410690,420770,339.9438871324391
7262525,410690,420775,429.7989337701498
7262531,410690,420780,318.082984599452
7262537,410690,420785,387.84045351355417
7262541,410690,420790,178.45468044026327
7262546,410690,420800,368.81592834559876
7262584,410690,420810,120.88158127706666
8450776,420540,420820,77.0638591480466
8450815,420540,420830,56.932608923517755
7262645,410690,420840,484.40098088423065
7262652,410690,420845,100.91790912795665
8450896,420540,420850,105.43502090688573
7262727,410690,420860,313.89614252029315
8450928,420540,420870,196.03583995275795
8450952,420540,420880,122.88357543727899
7262799,410690,420890,120.05503963527511
7262811,410690,420895,387.31052003523274
8451032,420540,420900,296.30134952341484
7262871,410690,420910,106.8444135570072
8451058,420540,420915,128.23008775945414
7262910,410690,420917,363.1505959165463
8451118,420540,420920,299.41894617919064
8451124,420540,420930,176.7654209999862
8451166,420540,420940,101.47254469459273
7262989,410690,420945,366.1744820769006
8451198,420540,420950,124.30609049200986
8451200,420540,420960,121.67439353924739
7263024,410690,420970,220.06128620910061
8451213,420540,420980,72.72269303426236
7263047,410690,420985,333.5816564904347
8451244,420540,420990,108.38689269019285
8451262,420540,421000,104.92380987164691
7263087,410690,421003,290.6180733846595
7263110,410690,421005,263.95672796247914
7263120,410690,421010,94.67751954870714
8451314,420540,421020,44.100177655896346
7263133,410690,421030,149.92158903002354
8451364,420540,421040,165.4471015029184
7263198,410690,421050,418.09070015415585
7263212,410690,421055,369.18947711859096
8451439,420540,421060,118.38314053819896
7263284,410690,421070,221.82925542751858
8451489,420540,421080,173.52751494208474
8451548,420540,421085,157.46623821883458
7263370,410690,421090,405.9089502472599
7263385,410690,421100,453.02783169974066
8451595,420540,421105,243.68210157774638
7263413,410690,421110,150.93726697920647
8451634,420540,421120,134.57402906467615
8451639,420540,421125,176.67745213362497
8451695,420540,421130,78.5726181471335
7263580,410690,421140,398.92471785626367
7263601,410690,421145,392.5847463296824
8451831,420540,421150,51.58006507019823
8451836,420540,421160,148.9254231743477
7263667,410690,421165,374.1021841796393
8451912,420540,421170,111.67271931751063
8451921,420540,421175,155.86145954671719
8451928,420540,421180,304.39020002846706
7263752,410690,421185,335.5692372513451
7263775,410690,421187,381.2964244332843
8451963,420540,421189,156.79129350342623
8451972,420540,421190,13.29045968106392
7263790,410690,421200,414.42964693460624
8451983,420540,421205,158.67187558104538
7263817,410690,421210,429.51375675695334
7263828,410690,421220,138.0315258272928
7263843,410690,421223,460.12207427848267
8452087,420540,421225,222.62370608925025
7263907,410690,421227,317.3519204620882
8452126,420540,421230,42.94510502377317
8452156,420540,421240,112.90762643428904
8452187,420540,421250,91.6025234854785
8452200,420540,421260,331.7491616884201
8452208,420540,421265,95.18717914159622
8452211,420540,421270,113.1606604132782
1594389,280030,421280,2141.4930065565645
7264074,410690,421290,404.5537515675699
7264081,410690,421300,266.46420270135195
8452304,420540,421310,318.03155641404743
7264146,410690,421315,403.42669863367587
8452354,420540,421320,113.82448604124741
8452367,420540,421330,180.72302905911795
8452369,420540,421335,195.4926416897795
7264190,410690,421340,318.25164336332205
8452402,420540,421350,48.46993289288333
7264241,410690,421360,203.1973407805243
8452441,420540,421370,141.51458369246365
14193465,431490,421380,153.03444229170498
14193478,431490,421390,317.9393822110479
8452469,420540,421400,122.5523170767858
8452479,420540,421410,90.22042421664109
7264308,410690,421415,448.1703335952804
7264345,410690,421420,374.8168884402397
8452553,420540,421430,47.245193301515975
7264467,410690,421440,243.46647805609754
8452658,420540,421450,172.78671483735414
8452660,420540,421460,131.26134129909755
8452666,420540,421470,119.01034040960549
8452663,420540,421480,116.04165752444771
8452670,420540,421490,80.57768496889351
7264493,410690,421500,96.73429185815321
8452691,420540,421505,124.37116474097729
14193714,431490,421507,389.44403774689
8452705,420540,421510,109.9017367425701
14193731,431490,421520,425.98945492559955
8452757,420540,421530,158.85442978984688
7264586,410690,421535,401.29809439233304
7264596,410690,421540,269.83190575698507
8452791,420540,421545,128.88144678217202
8452809,420540,421550,198.5429268012244
14193863,431490,421555,417.2532645590361
8452919,420540,421560,75.44549939497799
14193939,431490,421565,175.90286378909758
7264750,410690,421567,168.68457176413708
7264755,410690,421568,415.36505974683695
7264792,410690,421569,367.1727613492595
8452979,420540,421570,25.123996835850342
7264860,410690,421575,388.45499002702155
7264856,410690,421580,93.05064342420344
8453047,420540,421590,50.94563284541166
14194071,431490,421600,372.21432765146375
8453059,420540,421605,190.16467657832212
7264878,410690,421610,350.05193227127836
7264922,410690,421620,112.55513309247944
14194180,431490,421625,401.1257950509438
8453133,420540,421630,46.0393500829629
8453160,420540,421635,110.39571013054108
14194191,431490,421640,162.71813821520513
8453182,420540,421650,157.5345820085283
8453190,420540,421660,9.01378095977683
7265034,410690,421670,438.45911774400156
8453219,420540,421680,199.68693296124383
7265071,410690,421690,373.43701081946307
8453258,420540,421700,101.35151445641603
8453273,420540,421710,76.34418065926234
14194297,431490,421715,422.2929774371292
14194309,431490,421720,431.6299283734831
8453314,420540,421725,25.53003879052294
14194411,431490,421730,386.79833927184984
7265214,410690,421740,111.951285292788
14194415,431490,421750,337.0456438355958
7265258,410690,421755,404.040798427416
8453492,420540,421760,141.0774822085798
14194549,431490,421770,183.61397714582682
7265363,410690,421775,397.36094075123856
8453576,420540,421780,152.24614518583485
7265406,410690,421790,272.00431090835167
7265497,410690,421795,413.35076085829894
8453682,420540,421800,40.7919182084056
8453686,420540,421810,186.86013726797802
8453688,420540,421820,111.429951730227
7265505,410690,421825,192.52209593103527
7265544,410690,421830,130.32311313612115
8453743,420540,421835,135.75923493830464
8453744,420540,421840,122.2437113755621
7265561,410690,421850,276.9853856981933
8453755,420540,421860,127.07609579831937
8453756,420540,421870,107.71977830531273
14194779,431490,421875,415.51889306148195
8453791,420540,421880,185.26959818932758
7265646,410690,421885,388.2794554716338
8453846,420540,421890,112.93165846769726
8453857,420540,421895,136.42288325803344
8453859,420540,421900,127.8459558765305
7265694,410690,421910,330.09129076237014
8453879,420540,421915,239.35901482483368
7265700,410690,421917,303.45433201544716
8453947,420540,421920,83.26448356551623
7265764,410690,421930,258.3712329947355
8453981,420540,421935,149.95307699793156
8454004,420540,421940,143.85093342099188
7265824,410690,421950,352.6181535251755
14195025,431490,421960,347.88220347458076
14195026,431490,421970,365.5235883390035
14195033,431490,421985,288.81992503868884
1594391,280030,422000,2360.3822892277954
1594244,280030,430085,2675.8200113219655
1594266,280030,430087,2527.9277730376084
1594273,280030,430090,2427.946193444475
1594313,280030,430100,2571.410787703198
1594315,280030,430105,2461.722777762077
1594314,280030,430107,2775.8127895831394
1594317,280030,430110,2616.575089349416
1594316,280030,430120,2638.6155907026086
1594318,280030,430130,2883.8310606958257
1594324,280030,430140,2540.9155689043437
1594346,280030,430150,2633.19402422281
1594348,280030,430155,2435.11225198733
1594372,280030,430160,2868.091711251102
1594390,280030,430163,2544.2655367802945
1594407,280030,430165,2540.5254305415997
1594410,280030,430170,2451.460852673109
1594414,280030,430175,2643.5457884174766
1594457,280030,430180,2394.2708897105485
1594442,280030,430185,2511.5806921049816
1594447,280030,430187,3013.728238630742
1594448,280030,430190,2609.5223587349114
1594449,280030,430192,2436.2809993504807
1594453,280030,430195,2520.5363159310104
1594476,280030,430200,2585.449513975385
3121922,310620,430205,1221.260814092416
3121925,310620,430210,1283.1513773166964
3121964,310620,430215,1285.6836812336321
3121965,310620,430220,1347.0339303816343
3121966,310620,430222,1389.2239986995014
3121968,310620,430223,1377.2787431138265
3121970,310620,430225,1308.723078509194
3121994,310620,430230,1175.431746425468
3122014,310620,430235,1301.7334675701352
3122016,310620,430237,1319.7907132810262
3122019,310620,430240,1347.4006656635913
3122040,310620,430245,1351.6717727417908
3122052,310620,430250,1481.2670011084906
3122058,310620,430258,1370.688929435868
3122061,310620,430260,1314.960979597064
3122101,310620,430265,1321.4616287591646
3122134,310620,430270,1393.0363800183195
3122154,310620,430280,1519.7968801442134
3122156,310620,430290,1559.7840796340695
3122166,310620,430300,1442.2262235330236
3122175,310620,430310,1329.1757018884039
3122181,310620,430320,1174.8047357288199
3122200,310620,430330,1431.11297897125
3122202,310620,430340,1267.2563058940552
3122240,310620,430350,1449.97391057402
3122242,310620,430355,1277.627556021757
3122244,310620,430360,1194.5959897361045
3122258,310620,430367,1225.1049170752126
3122262,310620,430370,1425.9724217939654
3122272,310620,430380,1238.720362430513
3122282,310620,430390,1302.0443432574393
4941170,500270,430400,808.341009182884
4941177,500270,430410,952.5997983655942
4941205,500270,430420,1041.7545926430287
4941208,500270,430430,834.3762588511119
4941213,500270,430435,1238.2398524922862
4941215,500270,430440,1062.428054217904
4941218,500270,430450,1232.7556056063531
4941224,500270,430460,1107.7525255446417
4941234,500270,430461,1016.2073673372089
4941240,500270,430462,914.223168931476
4941241,500270,430463,1134.3820729595495
4941242,500270,430465,943.2513857862123
4941243,500270,430466,1275.3190194747665
4941270,500270,430467,1153.8126350132404
4941247,500270,430468,1080.5159014317426
4941260,500270,430469,1016.1331280125756
4941293,500270,430470,892.1195384282283
4941274,500270,430471,1120.791123863552
4941312,500270,430480,1033.05103057786
4941314,500270,430485,853.8626473211782
4941347,500270,430490,940.8472772568842
4941352,500270,430495,918.028475028915
4941382,500270,430500,870.3131321105298
4941394,500270,430510,1029.4789513954827
4941404,500270,430511,855.7949190796072
4941417,500270,430512,1279.8912578260747
4941419,500270,430513,1037.914935098268
4941421,500270,430515,810.0782426791263
4941422,500270,430517,1164.2010941717153
4941423,500270,430520,856.0220145900713
4941433,500270,430530,860.5724536143044
4941445,500270,430535,1099.9670830897287
4941446,500270,430537,875.086065064393
4941451,500270,430540,834.0300940416787
4941456,500270,430543,1476.5147173455432
4941458,500270,430544,1175.9211562645423
4941464,500270,430545,1166.4724670501842
4941467,500270,430550,920.8719704884985
4941493,500270,430558,1033.2237465119122
4941504,500270,430560,913.2464046012097
4941543,500270,430570,870.4156497222777
4941558,500270,430580,826.6865108000594
4941563,500270,430583,1003.9582007747409
4941565,500270,430585,873.1706890815166
4941585,500270,430587,885.0959020406997
4941586,500270,430590,813.9593484570812
4941598,500270,430593,1024.7087716019412
4941626,500270,430595,994.6427413051996
4941630,500270,430597,885.8109564566645
4941641,500270,430600,785.912738862785
4941644,500270,430605,1201.8818631791285
4941645,500270,430607,791.3755954120763
4941662,500270,430610,917.2560399899434
4941667,500270,430613,827.3471268195801
4941673,500270,430620,1042.4385529519134
7261797,410690,430630,417.5327791837363
7261808,410690,430632,502.12339988533927
7261815,410690,430635,653.9600327270789
7261825,410690,430637,681.7236263020906
7261847,410690,430640,496.7637095463865
7261848,410690,430642,492.13597065785785
7261851,410690,430645,470.9788530410917
7261861,410690,430650,649.8148241842772
7261867,410690,430655,442.42488428782656
7261865,410690,430660,813.4965339884627
7261874,410690,430670,617.4132165696582
7261889,410690,430673,557.6695696841207
7261891,410690,430675,488.8299211288031
7261912,410690,430676,568.07163540943
7261924,410690,430680,496.2060854086697
7261927,410690,430690,653.1825514625107
7261934,410690,430692,443.1467290518102
7261941,410690,430693,594.6932997968843
7261940,410690,430695,417.5267146105516
7261945,410690,430697,405.3743138861537
7261946,410690,430700,387.4615151400155
7261950,410690,430705,474.6713352654949
8450506,420540,430710,678.9799848160648
7261951,410690,430720,395.9085361097174
7261952,410690,430730,483.2271829239027
7261956,410690,430740,349.77925761829727
7261960,410690,430745,517.6586943986056
7261973,410690,430750,510.94476437749086
7261974,410690,430755,407.0353794055993
7261976,410690,430760,507.3936635825522
7261977,410690,430770,527.8669456865013
7261981,410690,430780,525.3697764882722
7261989,410690,430781,567.7960243488731
7261992,410690,430783,595.0200798548786
7262001,410690,430786,453.9937789948818
7262008,410690,430790,470.0290046824715
7262015,410690,430800,619.7040013215234
7262017,410690,430805,406.4971365861554
7262020,410690,430807,527.684167215858
7262032,410690,430810,491.49896621399023
7262065,410690,430820,443.7995850207066
7262076,410690,430825,390.1479068561461
8450266,420540,430830,402.46586368928484
8450268,420540,430840,551.4838175433102
8450277,420540,430843,399.8886011057942
8450284,420540,430845,477.47616111143645
7262122,410690,430850,464.5228154742994
8450335,420540,430860,345.8131379704621
8450338,420540,430865,699.9134766131143
8450343,420540,430870,349.23196356798024
8450347,420540,430880,404.9888142185906
8450353,420540,430885,354.6280446087193
8450356,420540,430890,363.80953727410343
8450359,420540,430900,572.8152573956899
8450366,420540,430905,334.14313080041086
8450407,420540,430910,301.5093559043567
7262224,410690,430912,427.4300076068077
8450409,420540,430915,436.032413306371
8450417,420540,430920,352.993688300351
8450422,420540,430925,326.25250836810176
8450426,420540,430930,388.84426242774066
8450446,420540,430940,355.4916089001394
8450464,420540,430950,594.4131979198629
8450501,420540,430955,354.4648459187612
8450508,420540,430957,451.45003409692754
7262331,410690,430960,558.3366176824528
8450518,420540,430965,666.6590098218504
7262335,410690,430970,525.6343108218634
8450530,420540,430975,491.52605542169636
8450538,420540,430980,329.73111042228703
8450558,420540,430990,315.54683158538916
8450563,420540,430995,405.67092775898533
8450567,420540,431000,460.68199643410634
8450602,420540,431010,310.20568944018
8450613,420540,431020,534.7701930038488
8450623,420540,431030,380.50196109814016
8450627,420540,431033,306.2648185285615
8450632,420540,431036,370.9673050370327
8450642,420540,431040,555.8742225539164
8450654,420540,431041,538.9500304425078
8450674,420540,431043,300.7801531913263
8450687,420540,431046,383.6117378214705
7262526,410690,431050,443.96197856005574
8450731,420540,431053,556.6842884890153
8450751,420540,431055,669.5780973218375
8450845,420540,431057,378.49207995007987
8450851,420540,431060,801.3845775674732
8450860,420540,431065,260.3932779757641
7262680,410690,431070,385.50667045211463
8450908,420540,431075,536.5378092896996
8450909,420540,431080,338.2328139443149
8450915,420540,431085,465.8836547878168
8450933,420540,431087,470.5221554920708
8450936,420540,431090,393.1764667254795
8450941,420540,431100,721.4820133760878
8450945,420540,431110,637.1390104512955
8450981,420540,431112,228.280470686338
8450996,420540,431113,586.0999122963415
8451054,420540,431115,558.1626239094983
8451082,420540,431120,533.5471981564684
8451131,420540,431123,484.90610222210347
8451163,420540,431125,454.0383756272342
8451150,420540,431127,436.81834843751466
8451162,420540,431130,300.42684280442853
8451171,420540,431140,392.9128436670984
8451172,420540,431142,456.57155564555705
8451205,420540,431150,629.7825730921522
8451217,420540,431160,446.1405992833624
8451232,420540,431162,341.7495841734247
8451233,420540,431164,332.46242290226286
8451290,420540,431170,307.4220861299761
8451278,420540,431171,755.4926886172784
8451329,420540,431173,225.20830213744838
8451350,420540,431175,712.37462857118
8451355,420540,431177,282.8632077947388
8451377,420540,431179,365.28285024123176
8451379,420540,431180,370.7551108777297
8451386,420540,431190,331.77437694233396
8451402,420540,431198,425.5291098661852
8451403,420540,431200,356.02143113790186
8451425,420540,431205,397.06850962813786
8451440,420540,431210,617.7595218835926
8451460,420540,431213,366.1260949768459
8451462,420540,431215,410.4465121161746
8451463,420540,431217,600.5947045227911
8451482,420540,431220,320.66214700594406
8451517,420540,431225,442.1981601006919
7263347,410690,431230,497.2983820132026
8451580,420540,431235,365.29081676101293
8451588,420540,431237,250.27033693262027
8451594,420540,431238,348.48482153864643
8451612,420540,431240,367.554671524019
8451625,420540,431242,425.12880759006606
8451630,420540,431244,238.26237798954924
8451640,420540,431245,593.8222868702811
8451641,420540,431247,328.4739232815431
8451647,420540,431250,452.8729196013384
8451654,420540,431260,368.9599053440682
8451657,420540,431261,270.9470905264187
8451658,420540,431262,326.70555898019603
8451685,420540,431265,429.92761410832594
8451712,420540,431267,398.4195426416812
7263539,410690,431270,411.4051017231621
8451738,420540,431275,374.5430966642087
8451743,420540,431280,334.99440260214914
8451747,420540,431290,334.42265112723976
8451749,420540,431295,438.05074688188915
8451752,420540,431300,385.6216647932013
7263573,410690,431301,540.0262603095282
8451768,420540,431303,645.9479080801642
8451778,420540,431306,318.98293084079603
8451807,420540,431308,313.8355973940315
8451808,420540,431310,524.0108263991276
8451810,420540,431320,319.42870623082564
8451813,420540,431330,327.8994578694031
8451815,420540,431333,509.23779209654396
8451819,420540,431335,320.18907728662657
8451824,420540,431337,366.3310519275138
8451847,420540,431339,490.8379287819064
8451850,420540,431340,343.2081668485174
7263676,410690,431342,573.7963703499878
8451871,420540,431344,456.90736495048543
8451873,420540,431346,445.04732612610917
8451845,420540,431349,450.3052788231353
8451919,420540,431350,305.1625795217485
8451961,420540,431360,316.93253953802963
8451977,420540,431365,351.980659310279
8451985,420540,431370,470.1884924697057
7263816,410690,431380,478.9372840867939
8452005,420540,431390,492.66588353525685
8452009,420540,431395,471.0953688373378
8452021,420540,431400,336.93887033195927
8452030,420540,431402,504.4888030824709
8452060,420540,431403,359.04618726878425
8452074,420540,431405,317.2072162905353
8452077,420540,431406,478.2030724736515
8452088,420540,431407,435.3379986168174
8452089,420540,431410,386.4489838378524
8452122,420540,431413,381.28544564258823
8452129,420540,431415,379.47388964079937
8452153,420540,431417,669.6480902608546
8452173,420540,431420,628.7160398504839
8452180,420540,431430,510.11411919287536
8452181,420540,431440,590.7033431882948
8452220,420540,431442,326.1495801983168
7264068,410690,431445,456.0619116391654
8452253,420540,431446,259.6965049267964
8452255,420540,431447,505.4579866547709
7264078,410690,431449,476.49641647368435
8452264,420540,431450,643.7785373704688
8452268,420540,431454,329.5539008788593
8452295,420540,431455,656.0432449183803
8452302,420540,431460,614.1321459383214
7264143,410690,431470,433.4207229424786
8452340,420540,431475,368.2792988069182
8452366,420540,431477,409.51113092531966
8452373,420540,431478,387.92215190709135
8452388,420540,431480,352.1995055354874
8452396,420540,431490,374.874038747909
14193431,431490,431500,442.0605853589338
14193432,431490,431505,433.4870824847476
14193442,431490,431507,440.61320299358005
14193445,431490,431510,449.42552901075334
14193455,431490,431513,136.31624790255069
14193491,431490,431514,57.24558171129899
14193510,431490,431515,138.73108983069994
14193513,431490,431517,144.10842473546865
14193518,431490,431520,146.64654846616534
14193521,431490,431530,505.1863097170659
14193529,431490,431531,273.2011105935968
14193542,431490,431532,287.61152479747926
14193547,431490,431535,232.62129710147272
14193581,431490,431540,354.27472984483694
